Fixed Battery Voltage,Portable Battery Voltage,Portable Battery Current,Fixed Battery Current,Motor Status,BCM Battery Selected,Portable Battery Temperature,Fixed Battery Temperature,Effective SOC
13.70452028,11.98593443,-2.212926544,-1.310856266,1,0,39.95714438,27.43479771,49.9
11.58135075,11.22639652,4.093603267,2.151719526,0,0,31.03565943,40.67280223,48.1
10.50946194,12.24203921,1.492427328,-1.305212764,1,1,29.26093494,41.8821642,49.2
11.80116959,11.60268083,-4.182960404,-0.767605585,1,0,28.74627492,38.36623391,51.8
11.35196643,13.72209627,-3.64621404,0.638921128,0,1,32.17745464,28.16391675,49.3
14.21355951,14.85609956,-3.443238745,4.506819368,1,0,25.71759364,29.81175931,50.2
11.56673959,12.19016828,1.304217482,-3.911395534,0,1,30.65983675,43.22351416,50.3
13.94466236,14.305167,2.354140255,-4.670862313,1,1,38.04445649,30.77408098,48.9
14.45936072,12.82931537,3.596439106,1.079571838,1,0,37.95838094,41.37721032,47.8
12.1690871,10.78617833,4.406365508,4.490970889,1,1,26.47107613,30.71874578,48.7
14.54971572,13.45311371,-2.982954426,4.897231326,0,0,30.74831234,43.78925139,49.8
11.88659027,12.56717249,-1.902275153,-0.158357526,1,1,36.39115329,43.28905826,49
14.82039208,13.25303262,-2.596771193,-0.319183789,0,1,31.37104275,25.86526347,51.4
10.44644762,14.44843706,-1.412384325,1.449637707,1,0,33.35976048,40.40827974,47.3
13.43509633,12.20217285,4.146651074,0.556347572,1,1,39.25621514,28.3892352,47.4
12.4690702,14.50588812,0.751125669,1.340880576,0,0,25.18533659,29.30543252,49.3
11.93824403,13.75334507,2.381918973,3.739994255,0,0,30.52787088,34.19690425,47.2
13.16355939,12.44302463,-0.098807639,2.463061695,1,0,27.84744488,36.52636299,50.1
13.51928546,13.01611068,-4.711420867,-0.031226083,1,1,27.55218366,31.51599438,52.2
10.02181635,11.62790566,-4.35804514,-0.38135541,1,0,44.18080433,36.50766731,47.8
10.83476544,14.9179865,0.379230313,1.396017485,1,0,32.53120663,28.41316743,46.9
13.56523025,13.33675582,2.187890348,-0.442937156,1,0,35.5417717,25.44675309,48.5
13.33192707,10.21923426,-2.846694725,-0.422206487,1,0,39.67643774,36.42448777,50.6
14.83023753,11.63310953,2.21909574,-4.836940982,0,1,25.9489495,35.3483052,53.2
13.80518895,13.11657217,3.106657735,-3.259358626,1,1,29.82045277,38.79307928,50.4
14.75386354,10.28166639,-0.881025216,-0.1148636,0,0,41.64295575,37.99644124,50.2
13.51270251,10.11942096,2.464192328,3.226534591,1,0,42.23981226,42.9497276,47.5
11.49026104,12.2501212,-0.959700497,-2.212729933,1,0,32.45901841,34.1893724,50.1
10.52682461,11.6634509,1.783506295,0.226434331,0,0,32.49723199,25.16738949,48.3
13.90911932,12.19149304,2.639970493,-1.550379152,1,0,40.13793754,37.61305363,48.5
13.22074611,11.31346655,4.919266183,-3.951960105,1,0,30.90140453,38.50264859,50.5
10.24093006,10.82358873,-1.546033379,4.582984831,0,1,27.34188162,35.42989979,49.3
11.80025233,13.44571678,-0.889592194,3.546738703,1,0,30.150709,38.7860974,48.3
14.78399908,12.57285558,-3.343799406,-4.215075755,0,0,32.74689463,31.47167626,52.8
12.50200573,11.00077106,-2.959269416,2.197872625,1,0,26.04409419,27.97616606,51.8
12.16364568,11.59794713,1.933950026,-1.524200956,1,0,34.57360508,38.29107328,49.2
12.28849803,12.95903954,4.170455902,4.948498071,0,0,39.80015026,29.90372858,45
11.04441362,10.36114674,-1.053950483,-1.976014802,0,0,35.27490289,34.12631819,50.2
11.84353585,10.73726505,-3.201555532,-2.612615546,1,1,26.43790681,34.83245461,53
11.84906628,10.36622802,-2.149005006,0.678905483,0,1,33.80299263,34.54399101,50.4
10.2617751,14.06158666,-0.449482952,3.351261633,0,0,39.17809216,36.96898287,45.4
13.83783814,13.76204617,-2.093496706,-3.074811282,0,1,26.16193308,25.58907418,52.4
12.08252216,13.76656466,-2.664209169,2.094027697,1,0,26.19694379,44.7936499,50.1
14.11089943,13.58162672,2.359844888,-4.385934169,0,1,32.41202806,39.32620948,50.4
14.25174001,13.34692712,-4.921550788,4.189347431,0,0,28.89927928,33.50775564,50.9
11.05997027,12.38495958,0.392305273,-4.189250839,0,0,43.69561583,28.82660061,47.7
13.28676741,13.21139082,2.93766807,4.142313763,0,0,36.62687207,26.60354645,46.6
12.36140902,10.19180777,-2.337717137,-0.091927505,0,1,30.74650799,38.44380841,51.7
14.40078369,13.10732211,1.032915106,-0.519088872,1,1,39.09553458,31.3391123,48.7
11.0787034,13.88938853,1.689001056,4.733070795,1,0,32.49858103,29.58956916,46.2
13.389066,12.5017918,1.550246964,4.903841777,1,0,27.64231289,32.59908774,49
13.03876061,11.78756664,-0.541503658,1.50178126,1,1,29.7446446,36.85846176,50.4
11.47650739,11.38713367,-1.534220121,-3.728807081,1,0,37.85494569,38.43410433,50.1
10.68300452,13.21401025,3.35924073,0.061700857,0,0,26.03752212,37.90340139,48.5
13.2581988,13.46400599,2.58445957,0.29163101,0,0,30.4537808,42.26531167,48.9
13.69298729,14.354838,-1.787448266,0.144464281,1,1,29.16622955,29.37514862,50.3
11.57813672,11.71167041,-3.969808056,0.694918385,0,1,29.02270221,37.73492326,51.1
13.22416302,13.84886154,-4.281924546,-4.812752862,0,0,38.65524824,27.02228752,50.7
11.97565454,12.80677912,-4.057240221,2.112272815,0,0,41.51633834,35.9586938,47.9
13.56603442,14.41418245,0.828693612,2.12394302,1,1,39.31733216,36.67916805,46.8
10.99607637,12.63906054,-4.483378242,-3.845302248,0,0,37.91455632,29.32474598,50.1
14.45107501,12.58814914,-1.63073125,0.702394424,0,0,43.32903544,32.8338626,48.5
11.43704798,12.88938541,2.531997019,0.683611824,1,0,26.16784761,41.54385779,49.1
11.83892994,13.74657678,-2.056518335,1.824504202,1,0,28.34966172,27.96818108,49.4
10.29045976,14.82345239,2.633080772,-4.146023079,0,1,33.28813711,33.69012395,47.5
10.55756106,10.36781677,2.454670382,1.265033073,0,0,32.44903287,43.65466142,48.5
12.57930951,10.26717301,-2.541728674,-2.192480493,1,0,33.36103206,35.08217855,51.9
11.33796338,14.68775169,2.288221801,0.070029905,1,0,29.1290981,39.50267424,47.8
14.17740113,12.64937813,2.477766383,2.733235527,0,1,27.99006631,41.53732079,49.6
10.07346694,13.07451507,-1.025460743,2.056459364,0,1,35.18386495,29.0754875,47.2
11.89547024,12.41211801,-2.895795163,-3.810969823,1,1,43.56105048,29.36434471,49
11.68672773,10.46828726,0.212708069,0.911847871,0,0,32.83938925,40.17182912,49.7
10.09663815,13.84044689,4.21397588,4.691165309,1,0,25.86706428,40.06613476,46.3
10.621842,13.73612323,1.396167324,-3.432305627,1,0,39.12334686,26.20366641,47.2
12.06821337,11.55851661,-3.270775024,3.529070877,1,1,30.82209811,31.44996481,50
12.46432292,11.53119623,1.827569247,2.025480806,0,1,29.90190015,32.97064984,49.3
12.02144874,14.1892069,-0.727969727,2.740033129,0,0,31.48516001,41.58080807,48
12.65468839,10.36178629,0.915287974,-2.180416729,1,0,39.47631048,33.43724511,49.6
12.97565837,14.40552574,2.34064035,-2.121110706,1,1,41.37638774,43.51857781,46.9
10.04961911,11.28330845,0.149473515,4.060194558,1,0,36.76112135,44.93215554,46.8
12.3204758,12.96492374,3.139839746,-1.401679679,1,0,31.44957507,40.61452331,48.9
14.8174962,14.6799709,2.221555793,-4.369846093,0,0,31.20956466,38.32773379,50.5
12.5951614,13.39061251,1.1507334,1.005967036,1,1,27.486167,32.83794332,49.5
13.38771134,12.07214906,-3.492071842,-3.75182331,1,0,43.66602096,26.34078892,50.1
11.55931929,13.44767104,3.359491109,2.965962414,1,1,37.76278798,36.46277513,45.6
13.86995689,11.71989818,4.359055853,1.417464425,0,0,25.5394924,32.23409811,50.2
13.86460741,11.38629208,-3.630348762,3.747265052,1,1,38.2473419,32.01796152,49.6
12.60648024,14.98341639,-0.117588706,2.848372498,1,1,33.94306848,38.75418505,47.2
14.88006912,13.75395116,-2.41111258,-3.878863517,1,1,44.45115926,34.27278717,49.6
10.62775107,13.22359989,2.545233074,-1.189293236,1,0,41.3813765,40.0418769,46
10.08473832,11.77644822,2.21629636,2.745602499,1,0,28.42631508,32.96346445,48
13.85079106,10.24580415,-3.591148794,-0.826585267,0,0,39.40222238,28.01726771,51.2
14.03577769,10.15528438,3.770272713,4.723654848,0,1,34.71132008,34.22695052,48.4
10.60103615,12.77090628,-3.19026936,2.357404499,0,1,28.74090327,44.02025029,49.4
11.32791416,13.81016361,2.972590256,-4.845000833,1,0,38.97479815,41.03049258,47.5
10.08776182,12.68689595,-0.430196404,3.799856916,1,1,35.94775157,29.1149851,46.5
11.46654305,14.20392536,-1.717277064,-3.991952151,0,1,25.60747758,32.82601003,51.2
13.86570937,10.16713267,-3.417607373,-3.594762758,1,0,37.93175901,43.5558419,52.4
12.58980264,11.83376038,-3.323857439,2.344924006,0,1,37.6997418,27.47398117,49.1
11.74047797,11.18535196,1.618905547,3.649685594,1,0,27.88170322,30.07900484,49.1
11.85869647,12.23636484,0.504303879,0.363496279,0,0,31.97975454,30.24445292,49.2
10.00676813,10.36188197,-3.779145783,-2.109502671,0,1,36.71797942,36.41865751,50.2
11.49900264,14.77065821,-3.873021396,-1.486844547,1,0,27.77566028,33.21466639,50.4
13.23229371,11.11627701,-4.276894252,-1.571106704,1,1,42.05446756,26.59741348,50.4
14.87097222,14.61153888,2.437673474,-1.733218962,0,0,25.54972093,37.58362909,50.8
14.23530413,12.12946578,2.118820852,-2.570903282,0,0,27.0567483,26.98155729,51.8
10.11797482,14.92762067,-4.415690091,1.088670946,1,0,27.3221384,37.12829864,49.1
14.49280302,12.77029192,0.602700756,4.004053186,0,0,35.56214252,35.1401676,48.4
13.91599207,14.65416432,-4.153238448,-1.929175869,1,0,37.40228024,34.87337321,50
13.90188062,10.02674494,4.037457706,-3.133057025,0,0,33.07481593,26.34992491,51.1
12.2899788,13.74119403,4.071174192,3.385776664,1,0,30.77333655,37.78440894,46.9
11.99002646,14.51525327,1.982329898,2.417833309,1,1,41.18634751,33.62640517,45.2
11.51457864,10.69860283,4.261889214,4.308370316,1,0,26.36571967,33.22212245,48.6
10.32847429,10.48062926,3.114530304,-3.344802644,0,0,30.60583722,36.92902793,49.9
11.14117682,12.12286304,3.285385759,-3.557486859,1,1,25.78231158,37.1249612,50.4
11.23301817,14.66839453,0.697078506,0.414293943,1,1,25.2778027,25.30066592,48.9
12.42038535,12.7119328,-1.939408018,1.144336548,1,0,32.06759774,27.50451802,49.7
13.73722203,12.63728232,-2.822008849,-0.198265581,0,1,28.89647325,29.73036442,51.7
12.36904914,10.70563059,-1.72799978,0.989666363,1,0,30.3673171,38.55954667,51
10.28922225,10.00394756,1.284954301,-3.196202311,1,0,41.41894315,36.53482254,48.4
14.788949,14.05070045,-3.273434642,-0.203862458,1,1,28.25960192,40.15258265,51.8
14.7136216,10.43787281,-2.413597634,1.580925609,1,1,40.60466734,39.81215611,50.3
13.92594772,13.16924909,-0.319391372,-0.672935508,1,0,38.50101246,42.06365738,49
14.95663951,14.57308227,-2.669499015,1.794473358,0,1,31.5289105,32.53629723,50.1
12.72241166,11.04325957,0.886436697,-0.488087194,1,0,35.9311229,31.90127732,49.5
14.81384175,13.32636418,4.231760285,-1.664004192,1,0,33.8887122,41.62030806,49.2
10.3780252,10.39349288,2.480893657,-1.963949529,0,1,27.56790631,29.75203068,50.3
11.82840374,13.01877572,1.664266141,-0.89097941,0,0,43.14370643,34.22344747,46.5
11.12690634,10.8196586,0.82721476,-4.769103773,0,1,36.39235935,28.88651304,50.1
10.97916542,13.6797678,-0.120520907,1.685251384,0,1,42.60480092,43.27681484,45.7
10.70401474,11.50615647,-3.134361404,3.45105641,1,1,41.47653024,33.15606026,47.2
13.11206821,12.31695504,3.947104554,-1.453729056,0,0,26.59551851,29.24973796,50.3
13.90660928,12.99715271,-2.51463998,-4.539668639,1,0,29.14541332,38.84026781,52.7
12.891492,10.85636705,-4.086911224,4.867755974,0,0,27.90522229,29.89289356,51.2
10.73481355,13.70818909,2.500151792,-2.363017445,0,1,41.61559066,43.87007206,46.1
14.05561885,11.5132017,-3.243844657,-3.733788783,1,0,42.24893253,32.3523403,50.9
13.17977354,13.3118593,-1.281040005,-1.30247492,0,1,35.5594302,38.29281424,49.6
11.94082853,10.79141525,-4.717150717,2.385570406,0,1,27.08356145,31.90489862,51.9
13.37065148,13.4405883,-3.629320575,-2.060834031,1,0,27.71233237,41.14491166,52.1
11.2995249,10.64094036,-3.267963692,0.747032039,0,1,41.27097625,42.93845482,48.8
11.72596104,12.12678248,-4.455898722,-0.844400056,0,0,43.58380273,40.75836719,48.7
14.58742922,11.23603037,1.566569566,-3.822360077,0,1,28.9895137,41.96998037,52.6
11.45252253,13.74187625,3.370077958,-1.697129875,1,0,25.22275153,27.03761656,49.3
12.34994134,11.31017502,-1.266845936,2.248705057,1,1,31.6190581,43.48129354,49.9
14.45070569,14.40858653,3.745764767,1.120038973,1,1,25.60998779,37.48601458,49.4
13.53860675,14.45910106,-2.866534254,-3.802216201,1,0,41.55949832,42.38435064,49.2
10.31101613,10.98220658,-1.746095764,-3.366775903,1,0,34.83024514,38.68873528,50.2
10.73651522,13.06922973,-3.49263007,1.407333593,0,0,37.83721558,29.03695337,47.9
10.03920795,10.43858821,1.205591954,3.134154143,1,0,33.22969752,37.19110203,47.9
13.15460895,11.9576855,-0.801304091,-1.50525504,0,0,31.91015094,26.81892479,50.9
12.23836713,13.56660865,1.132833468,0.953107518,1,1,29.44400826,38.9144606,48.8
10.67137425,13.29711623,2.616749054,-3.293564112,0,1,40.41065094,33.18002282,46.8
14.78967061,13.12350335,0.45703016,-1.886236631,1,0,38.91095169,28.03466346,49.5
12.64829862,11.41270432,1.276303549,-4.797297943,1,0,32.21457969,44.58459632,51.2
11.20946647,11.89012475,4.352503144,2.682759478,0,1,31.42232269,43.02168848,47.3
12.50301786,10.51473072,-2.009356904,-0.989901802,0,1,25.02485757,42.87087427,52.9
13.39810166,13.5951141,-1.408360614,3.161255737,0,0,26.2710426,40.77640613,50.1
10.38119609,12.51944398,2.177033617,2.08372996,0,0,37.4651105,38.8396225,46.2
11.37351908,13.54382816,1.113055171,3.287442657,1,0,35.2921462,38.10158961,46.5
14.03482745,11.24471762,-3.214670955,-2.143413304,0,1,33.69606409,27.12187675,52.3
12.29832435,11.62219114,-1.2385269,-3.148912696,0,1,41.55004482,43.01132471,49.3
12.73288571,11.67107669,-0.321619869,4.719056827,1,1,35.07796409,42.62256793,48.2
12.16408001,10.12871205,-0.80610162,2.17327787,0,1,32.68987163,39.95705253,50.1
10.21949971,11.70523936,-3.217251917,3.340422679,0,0,28.22512695,43.54629918,49.6
10.8287489,14.01652287,4.244300918,-4.868666263,0,0,41.41376016,36.06166903,46.3
12.22770819,14.48649248,2.623187617,-1.455383797,1,0,36.524965,33.95284669,47.2
11.04592733,12.59109158,-0.186441679,2.428166906,0,1,26.84919932,44.35894804,49.2
10.24989514,12.27750848,1.800610283,-4.22017167,1,1,37.97796796,34.28262376,48.1
14.21824832,10.15412309,3.972826721,0.673399296,0,0,33.50141491,37.82648882,49.9
14.90596265,14.39602169,-3.638258576,-0.709272325,1,0,41.22772447,32.46124294,49.3
13.96571437,10.06505107,-2.496269493,-4.823834929,1,1,43.37829194,37.72652452,51.5
14.26892461,14.7237504,0.427012473,-2.640244229,0,0,37.00931626,39.40197991,49
11.20988565,12.44608124,2.990103714,-2.152080109,0,0,39.63225639,37.49311051,47.2
14.80313488,11.70967247,-4.637451046,-3.881400537,0,1,26.13181695,35.29125882,54.9
10.98462852,14.62109217,4.840181502,1.315369097,0,0,36.2051091,31.00221595,45.1
14.75714905,10.12195497,-0.450933971,-2.576021237,0,1,40.10679957,37.87691352,51.2
14.97409647,12.90712447,-1.407688594,-2.223805004,0,0,34.93524299,43.16857791,51.1
13.55861403,12.74466262,-2.072755622,3.982385982,1,0,36.87100179,25.13825182,48.5
14.90571866,11.09660201,-3.256432923,-0.328769073,1,0,42.97896371,27.67858055,50.4
12.8476989,12.14443716,2.915739089,-1.07871853,0,1,28.96199144,27.39546317,50
11.29770892,13.26132003,4.554141647,2.238710383,1,1,26.96493015,43.46410606,47.6
12.18497943,13.63565598,-0.863552452,4.096137969,0,1,38.81287226,38.25495378,46.5
12.96780468,10.00358429,4.524206948,-4.749636638,0,1,41.45697811,44.03576213,49.3
10.36540781,14.68426715,3.237976154,-0.517611534,1,0,42.00980377,36.65626546,44.6
13.11171632,10.82262686,-0.189488725,1.107813561,0,1,37.83288994,34.23465794,49.3
14.90588918,11.16790217,1.740261791,-1.814369019,1,0,41.66426836,40.84685824,49.6
10.95053825,11.31736723,-0.650158208,2.724077221,0,0,39.01328411,28.21884535,47.4
13.96297558,10.18910068,0.587234082,4.714770703,1,0,26.74753832,32.62676233,50.9
14.53949397,10.61526062,-4.41953663,4.434273663,0,0,40.24087016,34.32548481,49.9
14.71850796,14.93174961,1.962634753,-2.340174606,1,0,28.58719379,30.96916789,50.3
14.80067802,11.57608369,-4.471753555,-2.736617216,1,0,29.73218685,32.42571225,53.8
12.60729819,10.57650545,3.170849469,4.57490531,0,0,32.89301254,26.56210374,48.1
14.88653954,10.53495631,3.249469295,-0.413715126,0,1,31.29134133,28.95967179,51.1
13.78655104,13.59729984,-2.629227124,-2.917022769,1,0,31.43303477,31.70993441,51.5
10.80835718,14.27284332,-1.76337219,2.069969636,0,1,28.38519048,40.91780866,48.5
12.38450053,11.2847615,-0.186896214,-2.155796761,0,0,30.87742094,28.6499471,51.1
13.59165588,10.10454756,0.966629069,-2.327530249,0,1,25.3932518,31.93280748,53.1
11.23670158,11.11545009,-2.126463383,3.792490431,0,0,34.45821893,26.29840576,48.7
13.20307592,10.28257845,0.924864046,-3.375208466,0,1,40.37181918,36.1420869,50.1
13.3330024,10.51697468,-2.022129268,-4.356070535,0,0,42.24494738,37.22501776,50.9
10.81349872,12.1575406,-4.445092789,-2.308135598,1,1,41.40857118,42.31032927,49.1
12.82542656,11.14959185,-4.974724502,1.069454128,1,1,33.32915438,41.38231997,51.3
13.85813455,12.57972939,-3.988489421,-3.769121466,0,1,39.60852962,30.70755909,51
12.49447832,11.26746877,2.922507002,-0.284053277,1,0,30.75781548,27.73907378,49.7
10.06051558,14.70268651,4.614313124,1.273371104,0,0,26.11124945,28.12166364,46.7
10.04519235,14.52971984,-0.730338007,3.487369926,1,1,38.51943051,44.37927886,45.2
11.78514672,12.83403053,0.126839534,-2.701304088,0,1,37.97592329,38.46451628,48.7
14.63097034,11.77211996,-3.531518309,3.173463234,0,0,41.03258791,25.85141576,49.3
11.1433839,11.90573441,0.510313527,-2.650937389,0,0,37.32212413,27.7355851,48.8
13.17181844,12.05926142,-3.55345098,1.767665412,1,0,28.1378325,34.7160013,51.5
11.11037935,13.63789661,1.112143312,-0.693264285,0,0,42.06324784,29.15657609,46.2
11.60834995,12.25819498,4.332586676,-3.853187576,0,0,37.54505576,41.0731797,48
14.24021045,14.28364973,-3.043014607,2.142634628,1,1,41.15219398,36.46434235,48
13.64430721,14.72047393,2.645637181,-2.822373815,1,1,40.48214241,37.25264416,47.4
10.47699639,11.67973077,-4.764975772,-3.23376574,0,1,30.95728974,34.25651096,51.6
12.1435101,12.80347241,-1.245027587,-1.416770714,1,1,26.4910595,30.12125551,51.2
10.14584882,10.47528268,-3.892514922,1.532902448,1,0,28.53008818,36.78807226,50.8
12.40445073,11.00234524,-1.475245584,-2.660035212,0,0,26.85724669,39.33940092,52.6
13.31217006,12.06732883,-3.264630804,-3.163384612,0,1,29.86824864,32.41896155,52.6
10.59251312,11.03101358,-1.266950099,-4.900463743,0,0,34.19064546,35.09887261,50.8
11.44442469,14.38280245,-0.824771939,-0.283569029,0,0,43.1362121,41.79367941,46.2
11.98918313,10.79143128,-1.994088772,-0.713544307,1,1,42.44037512,27.97363524,48.9
14.59765512,12.27830411,1.566219495,-2.661322564,0,1,39.3719963,35.90448839,49.6
14.96627508,13.0284962,4.188520513,-4.46347836,0,0,25.48224719,31.96825324,52
10.22455649,13.45931954,-0.994046259,-0.707441254,0,1,31.82778403,39.05589516,48.5
13.80503962,11.91534685,-3.076568435,2.882051111,1,0,38.64696853,25.37620486,49.3
11.85862033,14.34549534,-2.292772418,2.152821313,0,1,27.58057794,38.409466,49.3
11.96229093,12.84159576,3.540008235,3.607948899,0,0,41.021757,27.05795468,45.2
13.77132487,12.1975389,0.716397233,-4.904173123,0,1,43.2914736,26.29535506,49.4
14.59213216,10.33620317,-0.449889677,4.664193168,1,0,32.08208893,39.49246602,50.4
14.75464297,12.32344734,-3.503632785,-1.585877474,0,0,39.11686124,37.80684306,50.9
12.88561293,14.1036792,-0.502726917,4.903977961,0,0,27.96408265,42.89871862,48.5
11.7856058,13.07270509,-2.215079966,-2.473805394,0,1,38.81632898,35.39309912,49
13.93774543,14.16081227,4.431631279,-0.284636124,0,0,25.42910825,35.60048851,49.6
11.25500692,12.47005835,3.840701094,-1.460723234,1,0,28.01543014,39.14035671,49.1
12.82037014,10.59230853,-4.160974582,-1.44239285,1,1,39.19762893,31.46795153,51
11.79289231,10.06819923,0.166534893,3.422820987,0,1,39.23700446,25.73824911,47.9
13.28315537,11.51609773,-2.749416545,2.464189397,1,0,37.82325412,29.60091651,49.4
11.20199456,13.48995236,-0.892229105,4.921514352,1,0,34.54728049,29.76026824,46.7
10.95796473,13.95129952,3.768479983,1.135146827,0,1,38.49816182,31.71317701,45.3
14.59119543,11.47876417,0.275145199,-0.367433956,0,1,40.47601597,43.86925466,49.5
10.50901841,12.4782696,-1.657847066,-4.099261371,1,0,44.32963318,41.09685597,47.9
12.52978954,12.10559452,-2.921116459,4.965614195,0,0,42.77282063,43.7191249,47
11.10426391,12.05261392,3.003248594,0.515306529,0,1,40.89068405,44.9721918,46.3
10.19464982,11.15674357,1.245180154,2.004774697,0,0,38.89515033,33.67558008,46.8
10.18009409,10.68185553,-0.319345396,-0.932576128,0,0,36.48311091,29.54146633,48.8
10.87610886,10.98344279,-2.825156461,0.477157082,1,0,27.41217647,36.20008323,51.2
14.33385177,10.27666194,-1.657536258,4.425777319,0,1,28.31113684,42.62268828,51.5
11.41239372,10.99065371,4.598434267,-3.335805621,1,1,41.40559121,34.31463722,47.6
14.75229585,10.04600449,0.200899376,-2.076274157,0,0,41.06625824,35.10798605,50.7
12.90811146,13.136292,-0.993007188,-3.479402722,0,0,37.28917852,27.68878212,49.8
12.18307095,11.58187704,0.214220423,2.922159038,1,0,33.77680265,33.40910985,48.6
12.90044417,14.86572356,2.789885059,-4.379547396,1,1,25.520653,32.7398962,50.4
12.58349193,10.96858525,-1.598910635,-4.183683501,1,0,31.54353885,32.03377006,52.2
13.79388127,11.72914285,-3.212938791,-2.015058872,1,1,33.41279315,42.7459734,51.9
11.41248033,11.78920579,0.849361183,0.141881809,0,0,34.71632572,26.18602866,48.6
11.76525196,10.04225748,1.652041035,-0.937251994,0,1,43.58649197,44.44294366,47.9
14.47047151,14.19603977,2.12718003,-4.551836893,1,0,27.174188,25.16493651,51.4
14.73228257,10.1599723,3.819875908,4.574915579,0,1,35.3773384,43.91188028,48.7
14.46279114,14.70089917,-1.288258793,4.528695204,0,1,32.35844594,35.96095006,48.4
12.09723997,14.46037176,-4.246451038,-2.206436768,0,0,44.80196238,39.04890489,47.8
13.90182752,12.67760958,4.583485836,2.315256153,1,1,42.23728033,28.74265699,46.1
12.38167867,12.71797787,-0.649880726,0.785754114,1,0,33.77571708,38.08423078,49
12.48769926,13.26888961,1.232575097,-2.62523305,1,1,44.99391219,42.63915337,47
11.02340055,11.93525006,1.663053231,-2.378284483,1,0,35.28126493,27.7896028,48.7
12.95565152,13.23611142,0.465137087,-0.088468257,1,1,28.34235593,27.54163225,50.1
10.93067949,10.22384194,-2.947424703,-0.807630585,1,1,36.11749384,31.07955818,50.3
11.6578235,10.27023814,2.551430501,-2.087706718,1,0,29.52411532,28.23451785,50.6
14.27515101,12.2861521,3.037519743,3.075115963,0,1,37.7262568,27.21291696,47.6
11.03537905,12.74811151,0.52975586,-0.185370824,0,0,43.7488035,38.56638072,46.3
10.35579143,14.4390882,-0.114388394,1.548480624,1,0,40.72397154,29.27653228,45.4
10.34503796,10.52330317,-3.860618169,-3.107264998,0,0,30.46327381,38.34029799,51.9
14.7039226,14.11323964,-4.160483385,0.335076625,0,1,30.9371725,42.23858454,51.3
12.53460219,11.05023669,-1.604351544,-1.820239506,1,1,26.38576406,38.04049583,52.5
12.04706036,11.97041824,-1.891538445,0.264136104,0,1,30.71735671,27.3873414,50.4
14.05439291,11.58301217,4.53656451,2.808258334,0,0,26.85249599,36.47155148,49.7
14.17912964,12.00077636,2.836227424,2.689132101,1,0,34.98897439,32.87257368,48.4
11.66095517,10.75247749,1.599242953,-1.45779322,1,1,39.16694159,31.86741873,48.6
13.46809029,12.51785037,0.17648089,1.942771171,0,0,40.02362323,31.37062937,47.8
13.85561408,14.00821295,-3.326324693,4.412899504,1,1,26.19058464,43.58864448,50.4
13.27325343,12.20767005,4.784566722,1.256693299,1,1,31.79911796,39.85014913,48.4
10.75797537,12.45306788,-1.249593018,-3.515898766,0,0,30.76343533,27.67697579,50.4
14.37941542,14.24383793,-3.930743976,1.797086293,1,0,27.08600646,34.52010959,51.3
12.69547276,13.53029057,-0.062011043,-3.950956137,0,0,32.24942622,31.36446151,50.3
11.41236213,12.45227204,3.739980116,3.721104088,1,0,30.98640218,44.55876625,47
12.12614093,11.28847824,3.872910018,0.166604958,0,1,37.68998459,44.56057946,47.7
10.18785545,14.42463373,-4.890340839,-1.148592637,1,0,42.66605327,31.39068949,47.2
10.63933401,12.88510201,3.862957448,-4.429934054,0,0,34.09683442,32.04226232,48.2
13.82773375,11.10573805,-2.285157825,-1.192162654,1,0,39.93330346,36.98828414,50.4
10.00005817,11.34559876,-4.61027636,4.032066679,0,1,27.92020734,34.58614029,49.9
12.08282914,14.01566544,3.477902704,-4.790170037,1,0,42.89932757,29.26201744,46.8
12.61255091,10.22072781,3.63866756,-0.253518422,0,0,28.05189476,38.20824334,50.6
10.2731721,14.96046094,0.962310798,4.311580911,1,1,28.84202361,31.68257288,46.3
14.86539081,10.6517584,0.744337573,-1.051590002,0,1,27.12927607,38.07432997,52.8
11.13062666,13.98034263,3.131202726,-0.718243125,0,1,31.19359003,32.67363045,47.6
11.5209936,11.97387658,2.863095527,0.785600552,1,0,36.04820893,39.00419788,47.5
11.51971256,12.46108092,3.901054734,-0.370626664,1,1,44.75988223,38.35598942,45.5
11.15208331,14.40325289,0.527474476,-3.313983088,0,1,40.86736069,35.17625512,47
10.00736911,12.06455595,4.676470927,-4.814444609,1,0,32.60871606,39.09479981,48.5
13.64672397,12.68746877,4.961468309,1.09811658,0,0,36.51692116,34.21931352,47.4
14.8342275,10.24649831,-3.8345539,4.20806587,0,1,37.46616062,27.32276599,50.7
11.12146742,10.01173737,3.495437596,-3.93635867,0,0,41.45454442,28.64212507,48.4
13.31523596,11.22399937,-0.001777423,-2.890472807,0,0,39.72903571,29.91986268,50
13.70948163,13.40291546,-1.124336617,-1.297705142,0,1,36.38582254,26.26457856,49.6
14.2421269,10.60632447,1.130723099,3.08742229,0,0,38.38366054,39.22762441,48.9
12.11314599,10.56880979,-4.440344427,-2.307396835,1,0,39.91835222,32.34780454,50.8
11.51465453,12.05480304,0.064611188,3.820544043,0,1,27.66288118,26.87046593,49
11.62647567,13.23918519,3.7089057,-4.450421253,0,1,29.00910923,41.39916241,49.6
13.56310667,13.56035996,-2.865384839,4.409566213,0,0,38.77168578,38.67308569,47.8
14.08389733,10.89225337,-0.736101052,0.607470779,0,1,42.00851124,34.04448474,49.2
